"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Dontrelle Inman","Football Team","WR","9","51","8","6","5","0","51","72","45","6","0","1","0","0","5","0","0"
"[object Object]","2020","Noah Brown","Cowboys","WR","8","18","8","8","5","0","50","59","35","15","6","0","0","0","2","0","0"
"[object Object]","2020","Deebo Samuel","49ers","WR","6","34","7","5","5","0","49","19","0","49","13","0","1","0","4","0","0"
"[object Object]","2020","Rex Burkhead","Patriots","RB","8","28","8","6","5","1","47","42","26","21","0","1","0","0","2","0","0"
"[object Object]","2020","Chris Herndon","Jets","TE","16","104","10","6","3","1","46","147","37","9","0","0","0","0","3","1","20"
"[object Object]","2020","Mike Davis","Panthers","RB","13","61","9","8","7","1","46","1","-9","55","8","0","0","1","2","0","0"
"[object Object]","2020","Julian Edelman","Patriots","WR","6","42","9","5","4","0","45","60","20","25","5","0","0","0","3","0","0"
"[object Object]","2020","Adam Shaheen","Dolphins","TE","11","26","6","6","4","1","45","19","0","45","5","2","0","0","4","0","0"
"[object Object]","2020","Mecole Hardman","Chiefs","WR","14","51","11","5","5","0","44","149","32","12","6","1","0","0","2","0","0"
"[object Object]","2020","Cole Kmet","Bears","TE","15","60","8","5","5","0","43","60","29","14","11","0","1","0","3","0","0"
"[object Object]","2020","Larry Fitzgerald","Cardinals","WR","12","68","10","8","7","0","42","74","36","6","4","0","1","0","3","1","6"
"[object Object]","2020","Mack Hollins","Dolphins","WR","10","50","7","5","5","0","42","47","33","9","4","1","0","0","3","0","0"
"[object Object]","2020","Auden Tate","Bengals","WR","7","20","8","5","4","0","41","86","38","3","2","0","0","0","2","1","13"
"[object Object]","2020","Giovani Bernard","Bengals","RB","15","57","8","7","6","0","40","25","2","38","10","1","1","1","3","0","0"
"[object Object]","2020","Greg Olsen","Seahawks","TE","11","68","11","7","6","1","39","77","28","11","6","1","0","0","3","0","0"
"[object Object]","2020","Isaiah Wright","Football Team","WR","11","44","6","3","3","0","39","95","29","10","4","0","0","0","3","1","21"
"[object Object]","2020","Trent Taylor","49ers","WR","8","40","8","4","4","0","36","55","15","21","4","0","0","0","2","0","0"
"[object Object]","2020","Kenny Stills","Texans","WR","9","41","8","5","3","1","36","100","23","13","4","0","0","0","3","1","28"
"[object Object]","2020","Albert Okwuegbunam","Broncos","TE","4","15","6","5","3","1","36","60","19","17","14","0","0","0","1","0","0"
"[object Object]","2020","D'Andre Swift","Lions","RB","12","36","10","7","7","0","35","29","14","21","5","1","1","0","3","0","0"
"[object Object]","2020","David Johnson","Texans","RB","10","60","10","4","2","1","35","75","10","25","20","0","0","1","2","0","0"
"[object Object]","2020","Chris Hogan","Jets","WR","5","71","9","8","6","0","35","60","20","15","1","0","0","0","3","0","0"
"[object Object]","2020","DeSean Jackson","Eagles","WR","3","24","7","5","4","1","35","117","33","2","1","0","0","0","3","0","0"
"[object Object]","2020","Isaiah Ford","Dolphins","WR","10","71","6","5","4","1","35","44","31","4","4","0","0","0","4","1","16"
"[object Object]","2020","DaeSean Hamilton","Broncos","WR","13","72","9","5","3","2","31","170","24","7","6","0","0","0","2","1","27"
"[object Object]","2020","Nick Vannett","Broncos","TE","12","36","7","4","4","0","31","39","8","23","8","0","0","0","2","0","0"
"[object Object]","2020","Chase Edmonds","Cardinals","RB","15","41","7","5","4","0","30","3","1","29","12","0","0","1","3","0","0"
"[object Object]","2020","Jerick McKinnon","49ers","RB","15","48","12","9","5","1","29","114","18","11","5","1","0","0","2","1","27"
"[object Object]","2020","Leonard Fournette","Buccaneers","RB","10","34","8","7","6","0","28","9","-4","32","10","0","0","0","1","0","0"
"[object Object]","2020","Antonio Gibson","Football Team","RB","9","34","10","7","5","1","26","12","-9","35","19","0","1","1","1","0","0"
"[object Object]","2020","Ezekiel Elliott","Cowboys","RB","15","59","6","6","5","1","26","5","13","13","0","0","0","0","2","0","0"
"[object Object]","2020","Kalen Ballage","2 teams","RB","9","36","6","4","4","0","25","16","-6","31","3","0","0","1","1","0","0"
"[object Object]","2020","Devin Singletary","Bills","RB","14","58","6","5","5","0","23","11","-3","26","10","0","0","1","1","0","0"
"[object Object]","2020","Adam Humphries","Titans","WR","7","48","6","2","2","0","23","70","22","1","1","1","0","0","1","0","0"
"[object Object]","2020","Odell Beckham","Browns","WR","6","47","8","4","3","1","22","94","18","4","2","0","0","0","2","1","16"
"[object Object]","2020","Austin Ekeler","Chargers","RB","8","39","6","4","4","0","19","1","-3","22","7","1","0","0","1","0","0"
"[object Object]","2020","Brandon Powell","Falcons","WR","7","32","6","4","3","0","18","46","18","0","0","0","0","0","2","0","0"
"[object Object]","2020","KeeSean Johnson","Cardinals","WR","5","32","6","5","2","1","17","60","11","6","5","0","0","0","2","0","0"
"[object Object]","2020","Jason Witten","Raiders","TE","14","33","8","4","4","0","14","34","1","13","5","0","0","0","1","0","0"
"[object Object]","2020","John Hightower","Eagles","WR","9","67","8","1","1","0","11","233","5","6","0","0","0","0","1","1","9"
"[object Object]","2020","Josh Jacobs","Raiders","RB","12","41","7","4","2","0","8","20","1","7","2","0","0","1","0","0","0"
"[object Object]","2020","Derrick Henry","Titans","RB","16","44","6","1","1","0","5","1","1","4","3","0","0","0","0","0","0"
"[object Object]","2020","Troy Fumagalli","Broncos","TE","6","12","7","3","1","1","4","92","4","0","0","0","0","0","1","0","0"
"[object Object]","2020","Dion Lewis","Giants","RB","14","51","7","3","2","1","1","8","-4","5","2","0","0","0","0","0","0"
