"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Ke'Shawn Vaughn","Buccaneers","RB","2","5","1","1","1","0","4","2","2","2","1","0","0","0","0","0","0"
"[object Object]","2020","Adrian Peterson","Lions","RB","3","3","1","1","1","0","4","2","2","2","2","0","0","0","0","0","0"
"[object Object]","2020","Marvin Jones","Lions","WR","11","15","1","1","1","0","4","4","4","0","0","1","0","0","1","0","0"
"[object Object]","2020","Mark Ingram","Ravens","RB","1","3","1","1","1","0","4","2","2","2","1","0","0","0","0","0","0"
"[object Object]","2020","Jimmy Graham","Bears","TE","5","5","1","1","1","0","4","4","4","0","0","0","0","0","1","0","0"
"[object Object]","2020","Nick Boyle","Ravens","TE","3","3","1","1","1","0","4","-3","-3","7","1","0","0","0","0","0","0"
"[object Object]","2020","Aaron Jones","Packers","RB","6","9","2","1","1","0","3","-4","-5","8","3","0","0","0","0","0","0"
"[object Object]","2020","J.K. Dobbins","Ravens","RB","5","7","1","1","1","0","3","-1","-1","4","0","0","0","0","0","0","0"
"[object Object]","2020","Jalen Richard","Raiders","RB","2","2","1","1","1","0","3","-4","-4","7","2","0","0","0","1","0","0"
"[object Object]","2020","Tyler Ervin","Packers","RB","1","1","1","1","1","0","3","-3","-3","6","2","0","0","0","0","0","0"
"[object Object]","2020","Wayne Gallman","Giants","RB","3","7","1","1","1","0","2","2","2","0","0","0","0","0","1","0","0"
"[object Object]","2020","Chris Herndon","Jets","TE","8","16","2","2","1","1","1","8","1","0","0","0","0","0","0","0","0"
"[object Object]","2020","James Robinson","Jaguars","RB","6","9","1","1","1","0","1","-2","-2","3","1","0","0","0","0","0","0"
"[object Object]","2020","Amari Cooper","Cowboys","WR","8","17","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0"
"[object Object]","2020","Nelson Agholor","Raiders","WR","7","10","4","1","0","0","0","95","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Hayden Hurst","Falcons","TE","10","15","2","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","James Washington","Steelers","WR","7","13","2","2","0","0","0","26","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Darius Slayton","Giants","WR","6","13","2","0","0","0","0","41","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Miles Sanders","Eagles","RB","5","8","2","1","0","1","0","6","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Darrius Shepherd","Packers","WR","4","5","2","0","0","0","0","42","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","James O'Shaughnessy","Jaguars","TE","5","6","2","0","0","0","0","23","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Dez Bryant","Ravens","WR","3","3","2","2","0","0","0","12","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","A.J. Green","Bengals","WR","8","12","2","0","0","0","0","19","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Tyler Eifert","Jaguars","TE","8","17","2","0","0","0","0","26","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Jordan Reed","49ers","TE","2","3","2","0","0","0","0","40","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Jared Cook","Saints","TE","8","15","2","1","0","1","0","25","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Chris Hogan","Jets","WR","2","9","2","1","1","0","0","7","-1","1","1","0","1","0","0","0","0"
"[object Object]","2020","Olamide Zaccheaus","Falcons","WR","5","6","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Tony Pollard","Cowboys","RB","1","1","1","1","0","1","0","3","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Jerry Jeudy","Broncos","WR","10","22","1","0","0","0","0","10","0","0","0","0","0","0","0","1","5"
"[object Object]","2020","K.J. Hamler","Broncos","WR","5","12","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Harrison Bryant","Browns","TE","5","12","1","0","0","0","0","23","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Van Jefferson","Rams","WR","3","3","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Juwan Johnson","Saints","WR","2","5","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Chris Thompson","Jaguars","RB","3","5","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Robert Woods","Rams","WR","6","11","1","1","0","0","0","15","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Josh Hill","Saints","TE","2","2","1","1","1","0","0","-1","-1","1","1","0","0","0","0","0","0"
"[object Object]","2020","Antonio Brown","Buccaneers","WR","3","5","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Marcedes Lewis","Packers","TE","2","2","1","1","0","1","0","-1","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Zach Ertz","Eagles","TE","4","6","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Kyle Rudolph","Vikings","TE","3","7","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Davante Adams","Packers","WR","8","13","1","1","0","0","0","40","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Michael Thomas","Saints","WR","3","5","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Marvin Hall","2 teams","WR","6","12","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Evan Engram","Giants","TE","6","14","1","1","0","1","0","23","0","0","0","0","0","0","0","1","8"
"[object Object]","2020","Kenyan Drake","Cardinals","RB","4","5","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Malcolm Brown","Rams","RB","5","8","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Tommylee Lewis","Saints","WR","1","1","1","1","0","1","0","-3","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Rashard Higgins","Browns","WR","4","6","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Cole Kmet","Bears","TE","3","5","1","1","1","0","-2","-1","-1","-1","0","0","0","0","0","0","0"
"[object Object]","2020","JuJu Smith-Schuster","Steelers","WR","10","21","2","2","1","0","-10","9","0","-10","0","0","0","0","0","0","0"
