"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Van Jefferson","Rams","WR","12","21","4","3","0","2","0","20","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Anthony Schwartz","Browns","WR","7","12","3","3","0","1","0","22","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","David Sills V","Giants","WR","2","4","2","1","0","1","0","24","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Preston Williams","Dolphins","WR","4","5","2","1","0","0","0","11","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","DJ Chark Jr","Jaguars","WR","2","5","2","1","0","1","0","17","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Saquon Barkley","Giants","RB","4","5","2","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Chris Hogan","Saints","WR","2","2","2","0","0","0","0","18","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","C.J. Uzomah","Bengals","TE","9","14","2","2","0","2","0","9","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tavon Austin","Jaguars","WR","5","9","2","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Emmanuel Sanders","Bills","WR","10","16","2","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","JuJu Smith-Schuster","Steelers","WR","5","15","2","2","0","0","0","8","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Adam Trautman","Saints","TE","3","4","2","2","0","1","0","8","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tommy Tremble","Panthers","TE","6","9","2","1","0","1","0","9","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Amari Rodgers","Packers","WR","2","3","2","2","0","0","0","16","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Noah Gray","Chiefs","TE","4","3","1","1","0","0","0","-1","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Kenneth Gainwell","Eagles","RB","3","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tarik Black","Jets","WR","1","1","1","1","0","1","0","7","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Dee Eskridge","Seahawks","WR","6","8","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Racey McMath","Titans","WR","2","2","1","1","0","0","0","6","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Frank Darby","Falcons","WR","1","1","1","1","0","0","0","10","0","0","0","0","0","0","0","0","0"
