"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Marquise Goodwin","Bears","WR","4","7","2","1","0","0","0","33","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Zach Pascal","Colts","WR","3","3","2","1","0","0","0","40","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Henry Ruggs","Raiders","WR","3","4","2","0","0","0","0","25","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Gunner Olszewski","Patriots","WR","2","2","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Bryan Edwards","Raiders","WR","10","15","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","K.J. Osborn","Vikings","WR","5","6","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Quintez Cephus","Lions","WR","1","1","1","1","0","0","0","12","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Brandon Aiyuk","49ers","WR","4","8","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Donovan Peoples-Jones","Browns","WR","3","4","1","0","0","0","0","33","0","0","0","0","0","0","0","1","14"
"[object Object]","2021","Calvin Ridley","Falcons","WR","1","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Corey Davis","Jets","WR","3","4","1","1","0","0","0","12","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Trinity Benson","Lions","WR","2","4","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","James Washington","Steelers","WR","2","2","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Mack Hollins","Dolphins","WR","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Evan Engram","Giants","TE","1","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Jakeem Grant","Bears","WR","3","3","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Kalif Raymond","Lions","WR","4","4","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Adam Humphries","Football Team","WR","2","2","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","DeAndre Carter","Football Team","WR","3","8","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tajae Sharpe","Falcons","WR","1","2","1","1","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Breshad Perriman","Buccaneers","WR","1","2","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Travis Benjamin","49ers","WR","1","1","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Phillip Dorsett","Texans","WR","1","1","1","1","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Chris Conley","Texans","WR","2","2","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tavon Austin","Jaguars","WR","1","1","1","1","0","0","0","6","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Dyami Brown","Football Team","WR","4","4","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Jaylen Waddle","Dolphins","WR","1","1","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Freddie Swain","Seahawks","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Quez Watkins","Eagles","WR","2","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","4","8","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Ja'Marcus Bradley","Browns","WR","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Amon-Ra St. Brown","Lions","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Dazz Newsome","Bears","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Ihmir Smith-Marsette","Vikings","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Kyle Pitts","Falcons","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Michael Strachan","Colts","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Chuba Hubbard","Panthers","RB","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","John Bates","Football Team","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Noah Gray","Chiefs","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Kadarius Toney","Giants","WR","1","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Rashod Bateman","Ravens","WR","4","6","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Tylan Wallace","Ravens","WR","1","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Rondale Moore","Cardinals","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Ben Skowronek","Rams","WR","1","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Dee Eskridge","Seahawks","WR","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Jared Cook","Chargers","TE","2","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","T.Y. Hilton","Colts","WR","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Zach Ertz","Eagles","TE","3","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","C.J. Uzomah","Bengals","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Robert Woods","Rams","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
